n_pairs,generating_policy,selected_policy,hits,n_simulations,rate,ci_lo,ci_hi
144,uniform,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,uniform,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,uniform,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,uniform,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,uniform,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
144,expertise,expertise,1000,1000,1.0,0.9961731014136095,1.0
144,expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,expertise,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,uniform,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,expertise,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,repeat_last,1000,1000,1.0,0.9961731014136095,1.0
144,repeat_last,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,repeat_last,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,expertise,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,win_stay_expertise,1000,1000,1.0,0.9961731014136095,1.0
144,win_stay_expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,win_stay_expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,uniform,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,expertise,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,reward_learning,144,1000,0.144,0.12360059987923061,0.16712415191427943
144,history_frequency,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,belief_dynamic,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
144,history_frequency,decay_q:0.02,25,1000,0.025,0.016990011790561223,0.036645541866509784
144,history_frequency,decay_q:0.05,9,1000,0.009,0.004742006589011481,0.017016007822824013
144,history_frequency,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,decay_q:0.2,32,1000,0.032,0.02275696612786701,0.04482501094899452
144,history_frequency,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,discounted_evidence:0.95,2,1000,0.002,0.000548632102457155,0.007262958889587807
144,history_frequency,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,history_frequency,unresolved_tie,787,1000,0.787,0.7605498923280081,0.8112534678834038
144,reward_learning,uniform,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,expertise,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,reward_learning,406,1000,0.406,0.3759781620944279,0.4367412948398136
144,reward_learning,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,belief_dynamic,11,1000,0.011,0.006153110089114165,0.01958959672837577
144,reward_learning,decay_q:0.02,157,1000,0.157,0.1357689609765772,0.18085629145368676
144,reward_learning,decay_q:0.05,65,1000,0.065,0.05132354738787931,0.08200585438228047
144,reward_learning,decay_q:0.1,20,1000,0.02,0.012983581129037627,0.03069024151389728
144,reward_learning,decay_q:0.2,103,1000,0.103,0.08565451806760464,0.12338403940998945
144,reward_learning,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,discounted_evidence:0.95,32,1000,0.032,0.02275696612786701,0.04482501094899452
144,reward_learning,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,reward_learning,unresolved_tie,206,1000,0.206,0.18208097296652836,0.2321692434022693
144,belief_static,uniform,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,expertise,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,reward_learning,160,1000,0.16,0.138584892534484,0.1840173985042616
144,belief_static,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,belief_dynamic,4,1000,0.004,0.0015565629678934295,0.010239720429805971
144,belief_static,decay_q:0.02,25,1000,0.025,0.016990011790561223,0.036645541866509784
144,belief_static,decay_q:0.05,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
144,belief_static,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,decay_q:0.2,35,1000,0.035,0.025272112485012703,0.0482869032003305
144,belief_static,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,discounted_evidence:0.95,4,1000,0.004,0.0015565629678934295,0.010239720429805971
144,belief_static,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,belief_static,unresolved_tie,771,1000,0.771,0.7439485117358441,0.7959773092303323
144,belief_dynamic,uniform,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,expertise,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,reward_learning,9,1000,0.009,0.004742006589011481,0.017016007822824013
144,belief_dynamic,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,belief_dynamic,551,1000,0.551,0.5200345669542097,0.5815750893899785
144,belief_dynamic,decay_q:0.02,30,1000,0.03,0.021093603189697094,0.04250368148151
144,belief_dynamic,decay_q:0.05,44,1000,0.044,0.03293803969043349,0.058552091820354674
144,belief_dynamic,decay_q:0.1,50,1000,0.05,0.03813007264328189,0.0653141360844696
144,belief_dynamic,decay_q:0.2,57,1000,0.057,0.04425323441955428,0.07313739772798773
144,belief_dynamic,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,discounted_evidence:0.9,102,1000,0.102,0.08473884484006548,0.12230736643470137
144,belief_dynamic,discounted_evidence:0.95,154,1000,0.154,0.1329558947664042,0.17769231905537805
144,belief_dynamic,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,belief_dynamic,unresolved_tie,3,1000,0.003,0.0010207654054443255,0.008783171789427854
144,decay_q:0.02,uniform,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,reward_learning,291,1000,0.291,0.2636892970075237,0.3199103466015876
144,decay_q:0.02,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,belief_dynamic,37,1000,0.037,0.02696102468045289,0.05058268341054474
144,decay_q:0.02,decay_q:0.02,187,1000,0.187,0.16404741574204446,0.21234822277303605
144,decay_q:0.02,decay_q:0.05,95,1000,0.095,0.07834495566471479,0.11475483219026154
144,decay_q:0.02,decay_q:0.1,55,1000,0.055,0.04249722594783333,0.07090871379405425
144,decay_q:0.02,decay_q:0.2,151,1000,0.151,0.13014576187205482,0.1745254133412458
144,decay_q:0.02,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,discounted_evidence:0.9,3,1000,0.003,0.0010207654054443255,0.008783171789427854
144,decay_q:0.02,discounted_evidence:0.95,81,1000,0.081,0.06564936712410993,0.09955757389128536
144,decay_q:0.02,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.02,unresolved_tie,100,1000,0.1,0.08290915646323203,0.12015236240588041
144,decay_q:0.05,uniform,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,reward_learning,131,1000,0.131,0.1114921732164529,0.15333207794030335
144,decay_q:0.05,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,belief_dynamic,82,1000,0.082,0.06655169717368087,0.10064759004454163
144,decay_q:0.05,decay_q:0.02,176,1000,0.176,0.15364903702878677,0.2008307932551943
144,decay_q:0.05,decay_q:0.05,121,1000,0.121,0.1022234632314399,0.14267732589704413
144,decay_q:0.05,decay_q:0.1,102,1000,0.102,0.08473884484006548,0.12230736643470137
144,decay_q:0.05,decay_q:0.2,191,1000,0.191,0.16783652890414247,0.21652849442224692
144,decay_q:0.05,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,discounted_evidence:0.9,11,1000,0.011,0.006153110089114165,0.01958959672837577
144,decay_q:0.05,discounted_evidence:0.95,153,1000,0.153,0.13201885442660544,0.1766370131923496
144,decay_q:0.05,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.05,unresolved_tie,33,1000,0.033,0.023592783250793958,0.045981540028894805
144,decay_q:0.1,uniform,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,reward_learning,69,1000,0.069,0.05488371422135517,0.08641507236011349
144,decay_q:0.1,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,belief_dynamic,136,1000,0.136,0.1161417248723622,0.15864425729853016
144,decay_q:0.1,decay_q:0.02,111,1000,0.111,0.09299890611775587,0.131978420982456
144,decay_q:0.1,decay_q:0.05,100,1000,0.1,0.08290915646323203,0.12015236240588041
144,decay_q:0.1,decay_q:0.1,109,1000,0.109,0.09115973208991156,0.12983290260464586
144,decay_q:0.1,decay_q:0.2,258,1000,0.258,0.231843571975014,0.28600864694079914
144,decay_q:0.1,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,discounted_evidence:0.9,27,1000,0.027,0.018621256649289826,0.03899898941343562
144,decay_q:0.1,discounted_evidence:0.95,167,1000,0.167,0.1451661838787161,0.19138253057982002
144,decay_q:0.1,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.1,unresolved_tie,23,1000,0.023,0.015374164302931469,0.0342766969484851
144,decay_q:0.2,uniform,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,reward_learning,77,1000,0.077,0.06204766009579463,0.09518989610829176
144,decay_q:0.2,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,belief_dynamic,86,1000,0.086,0.07016826133956046,0.10500041068997089
144,decay_q:0.2,decay_q:0.02,68,1000,0.068,0.05399222846448211,0.08531421191415932
144,decay_q:0.2,decay_q:0.05,51,1000,0.051,0.03900075064262791,0.06643580428795079
144,decay_q:0.2,decay_q:0.1,86,1000,0.086,0.07016826133956046,0.10500041068997089
144,decay_q:0.2,decay_q:0.2,473,1000,0.473,0.4422173178786741,0.5039893346449911
144,decay_q:0.2,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,discounted_evidence:0.9,10,1000,0.01,0.005440695309270557,0.01830966530539216
144,decay_q:0.2,discounted_evidence:0.95,98,1000,0.098,0.08108172764860938,0.11799509881484863
144,decay_q:0.2,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,decay_q:0.2,unresolved_tie,51,1000,0.051,0.03900075064262791,0.06643580428795079
144,discounted_evidence:0.8,uniform,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,discounted_evidence:0.8,948,1000,0.948,0.9324439406590116,0.9601271582075824
144,discounted_evidence:0.8,discounted_evidence:0.9,49,1000,0.049,0.03726084730617148,0.06419101521875278
144,discounted_evidence:0.8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.8,recent_window:5,2,1000,0.002,0.000548632102457155,0.007262958889587807
144,discounted_evidence:0.8,recent_window:8,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
144,discounted_evidence:0.8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,uniform,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,belief_dynamic,72,1000,0.072,0.05756368435169555,0.08971214083825475
144,discounted_evidence:0.9,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,decay_q:0.1,10,1000,0.01,0.005440695309270557,0.01830966530539216
144,discounted_evidence:0.9,decay_q:0.2,7,1000,0.007,0.0033948250792319975,0.01437849692694906
144,discounted_evidence:0.9,discounted_evidence:0.8,51,1000,0.051,0.03900075064262791,0.06643580428795079
144,discounted_evidence:0.9,discounted_evidence:0.9,825,1000,0.825,0.8002178770109885,0.8472946389078577
144,discounted_evidence:0.9,discounted_evidence:0.95,35,1000,0.035,0.025272112485012703,0.0482869032003305
144,discounted_evidence:0.9,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.9,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,uniform,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,reward_learning,29,1000,0.029,0.02026631563648779,0.04133862283189209
144,discounted_evidence:0.95,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,belief_dynamic,215,1000,0.215,0.19065300972996616,0.2415283224642765
144,discounted_evidence:0.95,decay_q:0.02,74,1000,0.074,0.05935475135620055,0.09190576623940419
144,discounted_evidence:0.95,decay_q:0.05,80,1000,0.08,0.06474778552394919,0.09846680928861887
144,discounted_evidence:0.95,decay_q:0.1,77,1000,0.077,0.06204766009579463,0.09518989610829176
144,discounted_evidence:0.95,decay_q:0.2,89,1000,0.089,0.0728879752136599,0.10825773542435312
144,discounted_evidence:0.95,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,discounted_evidence:0.9,53,1000,0.053,0.040746308422339304,0.06867493891389383
144,discounted_evidence:0.95,discounted_evidence:0.95,374,1000,0.374,0.34454556765087635,0.40441881079289416
144,discounted_evidence:0.95,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,discounted_evidence:0.95,unresolved_tie,9,1000,0.009,0.004742006589011481,0.017016007822824013
144,recent_window:5,uniform,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,expertise,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,discounted_evidence:0.8,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
144,recent_window:5,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,recent_window:5,999,1000,0.999,0.9943572970398398,0.9998234581709429
144,recent_window:5,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:5,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,uniform,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,expertise,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,belief_static,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
144,recent_window:8,recent_window:8,1000,1000,1.0,0.9961731014136095,1.0
144,recent_window:8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,uniform,uniform,1000,1000,1.0,0.9961731014136095,1.0
288,uniform,expertise,0,1000,0.0,0.0,0.003826898586390522
288,uniform,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,uniform,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,uniform,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,uniform,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,uniform,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,uniform,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,uniform,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,uniform,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,uniform,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,uniform,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,uniform,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,uniform,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,uniform,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,uniform,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,uniform,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,uniform,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
288,expertise,expertise,1000,1000,1.0,0.9961731014136095,1.0
288,expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
288,expertise,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
288,expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
288,expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
288,expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
288,expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
288,expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,uniform,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,expertise,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,repeat_last,1000,1000,1.0,0.9961731014136095,1.0
288,repeat_last,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,history_frequency,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,reward_learning,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,belief_static,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
288,repeat_last,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
